0.0,0.0
0.0,0.2125
0.014204545454545456,0.04577020202020202
0.2141025641025641,0.02435897435897436
0.08506944444444443,0.09895833333333333
0.175,0.025
0.125,0.20833333333333334
0.07841435185185185,0.03211805555555556
NaN,NaN
0.2589285714285714,0.14285714285714285
0.052083333333333336,0.0
0.041666666666666664,0.005952380952380952
0.0,0.0
0.0,0.06944444444444445
0.08506944444444445,0.09995039682539683
0.11855400696864113,0.035801393728223
NaN,NaN
0.0609375,0.07760416666666667
0.1875,0.0
0.0,0.0
0.05357142857142857,0.03571428571428571
NaN,NaN
0.06458333333333334,0.13333333333333333
NaN,NaN
0.0,0.75
0.04916666666666667,0.016904761904761905
0.025793650793650796,0.2400793650793651
0.125,0.05
NaN,NaN
0.05735930735930735,0.05573593073593073
0.015277777777777777,0.025694444444444447
0.007142857142857143,0.023214285714285715
0.16319444444444445,0.035590277777777776
0.0,0.020833333333333332
0.08647486772486773,0.12516534391534392
0.3375,0.05
0.0,0.0
0.05284090909090909,0.058522727272727275
0.018518518518518517,0.009259259259259259
0.03365384615384615,0.02403846153846154
0.014830508474576272,0.0211864406779661
0.034573499417249416,0.23032306235431235
0.02517361111111111,0.17100694444444442
0.029166666666666667,0.13333333333333333
0.044642857142857144,0.017857142857142856
0.03302083333333333,0.0884375
0.17592592592592593,0.1898148148148148
0.020833333333333332,0.3333333333333333
0.07211538461538461,0.004807692307692308
0.0078125,0.1015625
0.03835227272727273,0.020675505050505052
0.019345238095238096,0.01488095238095238
0.022420634920634917,0.048214285714285716
0.0817977207977208,0.066991452991453
0.0,0.425
0.1457051282051282,0.06647435897435897
NaN,NaN
0.1828576923076923,0.07146923076923077
NaN,NaN
0.052083333333333336,0.0
0.14583333333333334,0.2916666666666667
0.017857142857142856,0.026785714285714284
0.17589285714285716,0.18541666666666665
0.007605820105820105,0.19345238095238093
0.0,0.0
0.04340277777777778,0.015625
0.0,0.0
0.0375,0.04666666666666667
0.10913567649281933,0.07085298563869992
0.4375,0.0
0.12075348432055749,0.15336454703832753
0.0625,0.0
0.05,0.225
0.1,0.11875
0.07211538461538461,0.004807692307692308
0.05555555555555555,0.0
0.030208333333333337,0.17604166666666668
0.034722222222222224,0.0
0.041666666666666664,0.2916666666666667
0.020833333333333336,0.15
0.0349002849002849,0.04344729344729344
0.041666666666666664,0.125
NaN,NaN
0.04970238095238095,0.10337301587301588
0.0,0.0
0.13636363636363635,0.03409090909090909
0.010416666666666666,0.25
0.0078125,0.12239583333333334
0.031971153846153844,0.0034855769230769233
0.08928571428571429,0.25
0.11138461538461539,0.01121153846153846
0.13392857142857142,0.4178571428571428
0.026041666666666668,0.0
0.004464285714285714,0.22199675324675325
